msg,time_utc,time_ms,event_type,symbol,side,entry_price,dca_price,take_profits,stop_loss,portion_pct,leverage,r_stated,roi_pct,price_ref,risk_note,rationale,indicators,market_context,quote,confidence,confidence_rank,msg_url
582,2026-06-24T17:34:12Z,1782322452799,entry,BTCUSDT,long,59500.0,,,,,,,,,,thinks the move made a new daily low and expects a dead cat bounce on the lower timeframes,daily low|lower timeframe,,"I longed BTC

Entry: 59.5k

Think they hit new daily low and a dead cat bounce on LTF",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519395234063192325
584,2026-06-24T17:35:29Z,1782322529862,sl_set,BTCUSDT,long,,,,56000.0,,,,,,,"tentative stop for the 59.5k long - he is unsure but has 56-57k in mind (lower bound recorded, full zone 56000-57000)",,,ngl not sure about SL but I have 56-57k in my mind,medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1519395557288972449
585,2026-06-24T17:41:28Z,1782322888538,call,BTCUSDT,long,59400.0,,61000|63000,57500.0,,,,,,Save 30-40% for DCA,formal version of the 59.5k long: enter at market keeping 30-40% back to add either lower or on a bounce; targets 61-63k with stop 57.5k,,,"Long BTC

Entry: 59.4k CMP
Save 30-40% for DCA I will add some if we go lower or at a bounce

SL: 57.5k 

Targeting 61-63k",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519397061684887693
586,2026-06-24T17:52:04Z,1782323524387,stopped_out,JUPUSDT,long,,,,,,,,,,,the JUP long started well but BTC weakness dragged it into the stop; he does not restate the fill price so no level recorded,,BTC dump dragging alts down; rough month,"JUP stopped out, started great but BTC ruining it. Sorry guy's rough month.",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519399728628891799
587,2026-06-24T20:10:48Z,1782331848914,update,BTCUSDT,long,59214.3,,,,,150.0,,353.22,60649.7,,shows the long already in profit off the low and hopes this is the bottom,,,"May this be the bottom, spam AMEN bros",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519434644225790105
588,2026-06-24T20:11:06Z,1782331866790,update,BTCUSDT,long,59595.1,,,,,150.0,,301.62,60793.4,,"image-only post with no text: Blofin-side proof of the same bounce long, entry 59,595.1 vs the 59,214.3 shown on the other exchange card",,,"[IMAGE 192, no message text: BTCUSDT long 150x entry 59595.1 mark 60793.4 ROI 301.62% (open)]",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519434719203168276
589,2026-06-24T20:54:35Z,1782334475770,update,BTCUSDT,long,59595.1,,,,,150.0,1.1,383.11,61117.2,,1.1R banked measured from the 59.2k fill and 1R from the 59.5k fill; the new-daily-low-then-bounce thesis played out as he called it,daily low,,"1.1R from 59.2, 1R from 59.5 done boys, as I said they'll make a new daily low then bounce it",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519445662058680482
589,2026-06-24T20:54:35Z,1782334475770,partial_close,BTCUSDT,long,,,,,25.0,,,,61117.2,,"tells members they can take 25-30% off here (lower bound recorded, full range 25-30%); framed as guidance rather than his own fill",,,you can take 25-30%,medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1519445662058680482
589,2026-06-24T20:54:35Z,1782334475770,tp_set,BTCUSDT,long,,,62000,,,,,,,,"his own exit plan for the rest: close around 62k, or earlier if he sees a rejection",,,I close around 62 (or until I see a rejection),high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519445662058680482
590,2026-06-24T20:55:14Z,1782334514037,update,BTCUSDT,long,59214.3,,,,,,,445.88,61037.6,,proof that the entry he published in the channel is the one he is actually in,,,Actual entry when I uploaded,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519445822561976340
591,2026-06-24T23:59:21Z,1782345561166,close,BTCUSDT,long,59595.1,,,,100.0,150.0,,383.11,61117.2,,"Target 1 achieved so he takes the whole position off for now, even though he thinks 62k is still reachable",,,Fully closing here for now as our Target 1 is achieved but 62k is very reachable,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519492157579198464
591,2026-06-24T23:59:21Z,1782345561166,tp_set,BTCUSDT,long,,,61800|62000,,50.0,,,,61117.2,,guidance for members still in: bank 50% here at ~61.1k and take the rest at 61.8-62k,,,you can take 50% here fully TP at 61.8-62k,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519492157579198464
592,2026-06-25T00:04:47Z,1782345887797,update,BTCUSDT,long,59214.3,,,,,,,446.88,61042.1,,"shows the published call entry (~59.3k at the time of posting) lines up with his own fill, so members should have the same trade",,,"Majority of you should have this entry, when posted was around 59.3k",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519493527569043536
593,2026-06-25T12:12:55Z,1782389575493,call,TOSHIUSDT,long,0.00011,,0.000126|0.000142,9e-05,,,,,,"Shitcoin, total gambling don't risk more than 2%","explicitly a gamble on a shitcoin, sized down to a max 2% risk",,,"Long TOSHI

Entry: 0.00011

TPs: 0.000126-0.000142

SL: 0.00009

Shitcoin, total gambling don't risk more than 2%",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519676767046996118
594,2026-06-25T12:35:07Z,1782390907989,entry,BTCUSDT,long,61200.0,,,,,,,,,small size,"personal, small-size long from 61.2k taken ahead of any published setup",,,Personally long on BTC from 61.2k but a small size,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519682355940294666
594,2026-06-25T12:35:07Z,1782390907989,plan,BTCUSDT,long,,,,,,,,,60600.0,,will only publish a proper setup if BTC dumps to around 60.6k,,,will post a proper setup if we dump around 60.6k,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519682355940294666
595,2026-06-25T12:39:09Z,1782391149054,call,BTCUSDT,long,61300.0,,,58600.0,50.0,,,,,"Enter 50% here, save 50% for DCA; for a safer entry just enter when I DCA",half-size entry at market with the other half reserved for a DCA he will announce; cautious members are told to wait for that DCA instead,,,"Long BTC 

Entry: 61.3k CMP (50%)
Save DCA for 50%

SL: 58.6k

For a safer entry just enter when I DCA",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519683367040188488
596,2026-06-25T12:42:38Z,1782391358208,update,BTCUSDT,long,,,,,,,,,,RISKY TRADE,retroactively flags the 61.3k BTC long posted three minutes earlier as a risky trade; symbol inferred from the message it points at,,,^ RISKY TRADE ^,medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1519684244295909397
597,2026-06-25T13:02:26Z,1782392546368,breakeven,BTCUSDT,long,61253.1,,,,100.0,150.0,,4.28,61270.6,,"no edge at this price, so he goes flat at effectively breakeven (61,253.1 in, 61,270.6 out) rather than hold",,,Closed at BE for now,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519689227799888014
597,2026-06-25T13:02:26Z,1782392546368,plan,BTCUSDT,short,62000.0,,,,,,,,,,"two-way plan after going flat: long from lower (no level given) or short from 62k+ - only the short leg carries a price, so it is recorded on this event",,,will look to long from lower or short from 62+,medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1519689227799888014
598,2026-06-25T13:05:43Z,1782392743210,plan,BTCUSDT,long,60000.0,,,,,,,,,,"still believes the setup works but it would take too long to play out from 61.3k, so he will re-long from around 60k instead",,,"The setup is fine I think this works out btw but will have to long for a long time, will just long from lower around 60",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519690053415338144
600,2026-06-25T13:58:03Z,1782395883536,call,BTCUSDT,long,58200.0,,,56000.0,50.0,,,,,DCA 50% (half the size held back for a DCA),"re-longs BTC lower after the breakeven exit, half size in now with 50% reserved for a DCA; no DCA level given",,,"Long BTC

Entry: 58.2k CMP 
DCA 50%

SL: 56k",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519703224897241119
601,2026-06-25T13:58:43Z,1782395923630,entry,BTCUSDT,long,58500.0,,,,,,,,58200.0,,clarifies that the 58.2k in the call is the current market price while his own fill is 58.5k,,,"58.2k is the CMP, mine is 58.5k",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519703393063534754
602,2026-06-25T14:10:34Z,1782396634020,partial_close,BTCUSDT,long,58616.4,,,,70.0,150.0,,226.87,59502.9,,banks 70% of the fresh long at ~59.5k,,,"70% here, remaining at 60k",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519706372655284456
602,2026-06-25T14:10:34Z,1782396634020,tp_set,BTCUSDT,long,58616.4,,60000,,30.0,150.0,,,,,remaining 30% left to close at 60k,,,"70% here, remaining at 60k",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519706372655284456
603,2026-06-25T14:18:22Z,1782397102409,close,BTCUSDT,long,,,,,100.0,,,,59100.0,,closes everything at 59.1k because his own average entry was poor; tells members whose entry is 58.4k or lower to keep running,,,"Okay I closed all at 59.1k because my entry is bad, if your entry is 58.4k or lower keep it running",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519708337221009442
604,2026-06-25T14:21:57Z,1782397317440,update,,,,,,,,,,,,,"says something is not listed on Blofin so he cancelled it - AMBIGUOUS: he names no instrument and the surrounding thread is BTC (which is on Blofin), so the symbol cannot be determined",,,Not available on BLOFIN so just cancelled,low,1,https://discord.com/channels/1042855255089623100/1501271173588193290/1519709239126266019
605,2026-06-25T14:37:58Z,1782398278927,tp_hit,BTCUSDT,long,58305.1,,60000,,,,,,60008.6,,"the 60k target on the scaled BTC long filled at 60,008.6; he notes he caught both yesterday's and today's bottom bounce. Card entry 58,305.1 differs from the 58,616.4 shown 27 minutes earlier - recorded as posted",,,"60k hit, caught both yesterday's + today's bottom bounce",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519713271895293992
607,2026-06-25T15:39:49Z,1782401989973,plan,BTCUSDT,long,58000.0,,,,,,,,,,"conditional re-entry: doubts BTC returns to 58k today, but if it does he will run the same setup again",,,"Don't think BTC comes to 58k today now, if it does, will play same setup",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519728837150249164
607,2026-06-25T15:39:49Z,1782401989973,view,BTCUSDT,,,,,,,,,,62000.0,,bullish into the weekend - expects BTC to grind up from here to around 62k,,weekend,really think BTC will move up from here to around 62k by the weekend,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519728837150249164
608,2026-06-26T05:28:49Z,1782451729375,call,BTCUSDT,long,59800.0,,61000,58200.0,,,,,,Half risk trade,"tight-range long at market for 61k with a 58.2k invalidation, sized at half his normal risk",,,"Long BTC 

Entry: 59.8k CMP 

TP: 61k

SL: 58.2k

Half risk trade",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1519937459322884237
609,2026-06-26T13:53:58Z,1782482038701,breakeven,BTCUSDT,long,59800.0,,61000,,100.0,,,,,,"price came within $200 of the 61k target without filling it, so he takes the half-risk long off flat rather than risk a reversal; entry taken from the call he is replying to",,,BTC missed target by 200$ will close this on BE for now,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1520064585850290318
610,2026-06-26T13:56:12Z,1782482172741,update,SOLUSDT,long,,,75|85,,,10.0,,,,set-and-forget swing with 10% margin on a side app,"discloses a 10x SOL swing long he had mentioned in chat and forgotten about; calls SOL the strongest mainstream alt and expects 75-85 in July (forecast levels, not resting orders)",,,"I mentioned a few days ago in chat that I have long sol with a 10x and forgot, SOL is the strongest don't miss out, you'll see it 75-85 easily in July",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1520065148054671480
611,2026-06-26T13:56:14Z,1782482174944,update,SOLUSDT,long,67.55,,,,,10.0,,40.71,70.3,,image-only post with no text: Blofin card evidencing the open 10x SOL long he had just described,,,"[IMAGE 201, no message text: SOLUSDT long 10x entry 67.55 mark 70.3 ROI 40.71% (open)]",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1520065157294854234
612,2026-06-26T14:15:43Z,1782483343396,dca,SOLUSDT,long,,66.0,,,,,,,,,screenshot of his own earlier message shows he added to SOL at 66 - the bottom - but he regrets not publishing a long call there,,,"Really bought yesterday's bottom, regret not giving a long here.",medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1520070058137747557
613,2026-06-26T15:39:27Z,1782488367578,plan,BTCUSDT,long,,,,,,,,,62000.0,,"thinks the dump is done for the weekend and BTC heads to at least 62k, so he will look for another BTC long; no entry level given yet",,weekend; dump likely over,"Feels like dumps over for the weekend and we should be heading to 62k at least, will look for a BTC long again.",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1520091131084275922
613,2026-06-26T15:39:27Z,1782488367578,update,TOSHIUSDT,long,,,,,,,,,,,flags that the TOSHI gamble long is in profit and running,,,TOSHI running!,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1520091131084275922
614,2026-06-26T15:42:00Z,1782488520530,view,SOLUSDT,long,,,,,,,,,75.0,,"expects SOL 75-78 by the weekend (lower bound recorded, full range 75-78); notes he is long from the bottom and nobody followed him in",,weekend,"SOL to 75-78 by weekend most likely, feels bad being in a long alone from the bottom",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1520091772611723474
615,2026-06-27T03:16:37Z,1782530197592,call,BEATUSDT,long,2.6,,,2.0,,,,,,Risky trade invest max of a 5% of your spot; officially a spot call,"he has already bought BEAT spot around 2.6 expecting a 40-100% scam pump; a leveraged version is allowed with 2 as the stop, but he publishes it as a spot call",,,"Bought some BEAT in spot around 2.6
Risky trade invest max of a 5% of your spot

Can also long with 2 as SL but officially it's a spot call.

Expecting a spam pump a 40-100% scam pump.",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1520266578879316088
